rhsa,package,cve,source,url,status_code,error_detail
RHSA-2025:1917,emacs,CVE-2025-1244,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:1917.json,200,
RHSA-2025:19276,libtiff,CVE-2025-9900,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19276.json,200,
RHSA-2025:19447,kernel,CVE-2022-50856,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19447.json,200,
RHSA-2025:19447,kernel,CVE-2023-53226,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19447.json,200,
RHSA-2025:19447,kernel,CVE-2023-53257,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19447.json,200,
RHSA-2025:19447,kernel,CVE-2023-53751,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19447.json,200,
RHSA-2025:19447,kernel,CVE-2025-39864,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19447.json,200,
RHSA-2025:19610,sssd,CVE-2025-11561,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19610.json,200,
RHSA-2025:19714,libsoup,CVE-2025-11021,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19714.json,200,
RHSA-2025:19714,libsoup,CVE-2025-4945,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19714.json,200,
RHSA-2025:19835,bind,CVE-2025-40778,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19835.json,200,
RHSA-2025:19931,kernel,CVE-2022-50367,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19931.json,200,
RHSA-2025:19931,kernel,CVE-2023-53178,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19931.json,200,
RHSA-2025:19931,kernel,CVE-2025-40300,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:19931.json,200,
RHSA-2025:20034,libtiff,CVE-2025-8176,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:20034.json,200,
RHSA-2025:21398,kernel,CVE-2025-39718,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21398.json,200,
RHSA-2025:21776,expat,CVE-2013-0340,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21776.json,200,
RHSA-2025:21776,expat,CVE-2022-23990,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21776.json,200,
