uic,unit,mcn,maint_act_sts,maint_act_dttm
00246,AIMD NAS NORTH ISLAN,1WDFVP6,IW,2025-03-06 12:54:40
00246,AIMD NAS NORTH ISLAN,P9A30L0,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30GQ,A1,2025-03-06 12:54:01
00246,AIMD NAS NORTH ISLAN,P9A30GQ,M3,2025-03-06 12:54:30
00246,AIMD NAS NORTH ISLAN,P9A30GQ,IW,2025-03-06 12:54:40
00246,AIMD NAS NORTH ISLAN,P9A1VA3,IW,2025-03-06 10:30:59
00246,AIMD NAS NORTH ISLAN,P9A3042,IW,2025-03-06 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LJ,A1,2025-03-06 12:41:00
00246,AIMD NAS NORTH ISLAN,1UFIOHR,M6,2025-03-06 10:56:59
00246,AIMD NAS NORTH ISLAN,P9A2ZAM,M8,2025-03-06 06:40:59
00246,AIMD NAS NORTH ISLAN,P9A2ZAM,IW,2025-03-06 07:40:59
00246,AIMD NAS NORTH ISLAN,P9A30LF,M3,2025-03-06 12:27:59
00246,AIMD NAS NORTH ISLAN,P9A30LF,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,WP,2025-03-04 19:30:59
00246,AIMD NAS NORTH ISLAN,P9A30G4,M3,2025-03-05 10:28:59
00246,AIMD NAS NORTH ISLAN,P9A2NS5,IW,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A303Y,IW,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A2NLP,IW,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LL,A1,2025-03-06 12:57:00
00246,AIMD NAS NORTH ISLAN,0C2CG4A,A1,2025-03-06 13:02:00
00246,AIMD NAS NORTH ISLAN,06TD5UU,IW,2025-03-06 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LL,M3,2025-03-06 12:58:59
00246,AIMD NAS NORTH ISLAN,P9A2ZSW,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2XX3,M6,2025-03-05 12:15:59
00246,AIMD NAS NORTH ISLAN,P9A2ZRH,M8,2025-03-06 07:51:59
00246,AIMD NAS NORTH ISLAN,P9A2ZRH,IW,2025-03-06 08:51:59
00246,AIMD NAS NORTH ISLAN,P9A2MGG,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LG,A1,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A30L2,A1,2025-03-06 11:11:59
00246,AIMD NAS NORTH ISLAN,P9A30L1,A1,2025-03-06 11:09:59
00246,AIMD NAS NORTH ISLAN,P9A30JU,IW,2025-03-06 11:10:59
00246,AIMD NAS NORTH ISLAN,P9A30G4,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,0SUJFG3,M3,2025-03-05 10:05:59
00246,AIMD NAS NORTH ISLAN,P9A30LH,M3,2025-03-06 12:34:59
00246,AIMD NAS NORTH ISLAN,0SUJFG3,IW,2025-03-06 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2Y9N,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2C9V,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2ZSQ,M9,2025-02-26 10:51:00
00246,AIMD NAS NORTH ISLAN,P9A2YV7,IW,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A30HR,A1,2025-03-06 13:14:01
00246,AIMD NAS NORTH ISLAN,P9A30HR,M3,2025-03-06 13:14:30
00246,AIMD NAS NORTH ISLAN,P9A30HR,IW,2025-03-06 13:14:40
00246,AIMD NAS NORTH ISLAN,P9A2ZSQ,IW,2025-03-06 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A304Z,M3,2025-03-03 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A304Z,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LP,A1,2025-03-06 13:01:00
00246,AIMD NAS NORTH ISLAN,P9A30LQ,A1,2025-03-06 13:13:00
00246,AIMD NAS NORTH ISLAN,46SMWPU,IW,2025-03-06 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A30HQ,A1,2025-03-06 13:19:01
00246,AIMD NAS NORTH ISLAN,P9A30HQ,M3,2025-03-06 13:19:30
00246,AIMD NAS NORTH ISLAN,P9A30HQ,IW,2025-03-06 13:19:40
00246,AIMD NAS NORTH ISLAN,P9A30LG,M3,2025-03-06 13:07:45.350000
00246,AIMD NAS NORTH ISLAN,P9A2ZEF,IW,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A304T,M3,2025-03-03 10:41:59
00246,AIMD NAS NORTH ISLAN,P9A2ZAY,M9,2025-02-24 09:22:00
00246,AIMD NAS NORTH ISLAN,P9A2ZAY,IW,2025-03-06 07:45:59
00246,AIMD NAS NORTH ISLAN,1WDFQNW,IW,2025-03-06 12:20:59
00246,AIMD NAS NORTH ISLAN,P9A304T,IW,2025-03-06 13:00:59
00246,AIMD NAS NORTH ISLAN,00JR17V,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,06TD5T7,A1,2025-03-06 13:25:01
00246,AIMD NAS NORTH ISLAN,06TD5T7,M3,2025-03-06 13:25:30
00246,AIMD NAS NORTH ISLAN,06TD5T7,IW,2025-03-06 13:25:40
00246,AIMD NAS NORTH ISLAN,QD06453,A1,2025-03-06 13:25:00
00246,AIMD NAS NORTH ISLAN,QD06452,A1,2025-03-06 13:27:00
00246,AIMD NAS NORTH ISLAN,P9A30LM,M3,2025-03-06 13:27:59
00246,AIMD NAS NORTH ISLAN,P9A30LM,A1,2025-03-06 13:26:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LN,M3,2025-03-06 13:28:59
00246,AIMD NAS NORTH ISLAN,P9A30JX,M3,2025-03-06 09:21:00
00246,AIMD NAS NORTH ISLAN,P9A30JX,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LN,A1,2025-03-06 13:27:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30AP,M8,2025-03-06 07:20:59
00246,AIMD NAS NORTH ISLAN,P9A30AP,IW,2025-03-06 08:20:59
00246,AIMD NAS NORTH ISLAN,P9A304J,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,1TPT7S7,A1,2025-03-06 13:32:00
00246,AIMD NAS NORTH ISLAN,P9A30BT,M9,2025-03-04 12:24:00
00246,AIMD NAS NORTH ISLAN,P9A30BT,IW,2025-03-06 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2VLH,M3,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LH,IW,2025-03-06 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2ZME,M3,2025-02-25 10:43:59
00246,AIMD NAS NORTH ISLAN,P9A2ZME,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A30JW,M3,2025-03-06 09:21:00
00246,AIMD NAS NORTH ISLAN,P9A30JW,IW,2025-03-06 12:35:59
00246,AIMD NAS NORTH ISLAN,4HJRFVW,M8,2025-03-05 11:30:59
00246,AIMD NAS NORTH ISLAN,4HJRFVW,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,4HJRHZN,M3,2025-02-26 10:43:59
00246,AIMD NAS NORTH ISLAN,P9A2YRL,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,4HJRHZN,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2QNT,M8,2025-03-05 10:23:59
00246,AIMD NAS NORTH ISLAN,00JR1FS,A1,2025-03-06 13:33:00
00246,AIMD NAS NORTH ISLAN,00JR1KC,A1,2025-03-06 13:35:00
00246,AIMD NAS NORTH ISLAN,4HJRIX5,A1,2025-03-06 13:36:00
00246,AIMD NAS NORTH ISLAN,4HJRGQJ,M8,2025-03-05 12:47:59
00246,AIMD NAS NORTH ISLAN,1IIRHSN,A1,2025-03-06 13:36:00
00246,AIMD NAS NORTH ISLAN,4HJRGQJ,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LG,IW,2025-03-06 13:20:59
00246,AIMD NAS NORTH ISLAN,P9A30JY,M3,2025-03-06 09:21:00
00246,AIMD NAS NORTH ISLAN,P9A30JY,IW,2025-03-06 13:10:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,IW,2025-03-06 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YSJ,M8,2025-03-06 06:40:59
00246,AIMD NAS NORTH ISLAN,P9A2YSJ,IW,2025-03-06 08:40:59
00246,AIMD NAS NORTH ISLAN,QD0060A,IW,2025-03-06 06:30:59
00246,AIMD NAS NORTH ISLAN,1IIRDFE,CT,2025-03-05 12:46:59
00246,AIMD NAS NORTH ISLAN,P9A30JV,M3,2025-03-06 09:21:00
00246,AIMD NAS NORTH ISLAN,1IIRDFE,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,00JR1LU,A1,2025-03-06 13:41:01
00246,AIMD NAS NORTH ISLAN,00JR1LU,M3,2025-03-06 13:41:30
00246,AIMD NAS NORTH ISLAN,00JR1LU,IW,2025-03-06 13:41:40
00246,AIMD NAS NORTH ISLAN,00JR1LV,A1,2025-03-06 13:42:01
00246,AIMD NAS NORTH ISLAN,00JR1LV,M3,2025-03-06 13:42:30
00246,AIMD NAS NORTH ISLAN,00JR1LV,IW,2025-03-06 13:42:40
00246,AIMD NAS NORTH ISLAN,P9A2YSH,M8,2025-03-06 06:51:59
00246,AIMD NAS NORTH ISLAN,P9A2YSH,IW,2025-03-06 08:46:59
00246,AIMD NAS NORTH ISLAN,P9A2YSM,IW,2025-03-06 09:01:59
00246,AIMD NAS NORTH ISLAN,P9A2YSM,IW,2025-03-06 06:40:59
00246,AIMD NAS NORTH ISLAN,P9A2YSM,M8,2025-03-06 06:50:59
00246,AIMD NAS NORTH ISLAN,4HJRIVB,A1,2025-03-06 13:46:01
00246,AIMD NAS NORTH ISLAN,4HJRIVB,M3,2025-03-06 13:46:30
00246,AIMD NAS NORTH ISLAN,4HJRIVB,IW,2025-03-06 13:46:40
00246,AIMD NAS NORTH ISLAN,P9A30LR,A1,2025-03-06 13:43:00
00246,AIMD NAS NORTH ISLAN,P9A2YSL,M8,2025-03-06 07:10:59
00246,AIMD NAS NORTH ISLAN,P9A2YSL,IW,2025-03-06 09:10:59
00246,AIMD NAS NORTH ISLAN,1XLQ9GS,IW,2025-03-06 06:30:59
00246,AIMD NAS NORTH ISLAN,46SMZNI,IW,2025-03-06 10:30:59
00246,AIMD NAS NORTH ISLAN,P9A2NVY,M8,2025-03-06 07:20:59
00246,AIMD NAS NORTH ISLAN,P9A2NVY,IW,2025-03-06 09:20:59
00246,AIMD NAS NORTH ISLAN,P9A30JT,IW,2025-03-06 10:12:59
00246,AIMD NAS NORTH ISLAN,1XLQ9GS,M3,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,1IIRGCY,M3,2025-03-06 11:24:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,06TD5NT,IW,2025-03-06 11:51:59
00246,AIMD NAS NORTH ISLAN,P9A22BT,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RQ4,IW,2025-03-06 10:00:59
00246,AIMD NAS NORTH ISLAN,06TD5NS,IW,2025-03-06 10:30:59
00246,AIMD NAS NORTH ISLAN,00JR1DN,IW,2025-03-06 10:15:59
00246,AIMD NAS NORTH ISLAN,1TPT7S7,M3,2025-03-06 13:32:59
00246,AIMD NAS NORTH ISLAN,0C2CG4A,M3,2025-03-06 13:02:59
00246,AIMD NAS NORTH ISLAN,4HJR8MX,M3,2025-02-24 11:00:59
00246,AIMD NAS NORTH ISLAN,4HJR8MX,IW,2025-03-05 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2ZH4,M3,2025-03-04 09:30:59
00246,AIMD NAS NORTH ISLAN,46SMZNI,M3,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,4HJR8MX,M3,2025-03-05 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,M6,2025-03-06 12:59:59
00246,AIMD NAS NORTH ISLAN,P9A30JV,IW,2025-03-06 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A2VLH,IW,2025-03-06 13:30:59
00246,AIMD NAS NORTH ISLAN,1UFIJ38,M3,2025-03-05 16:02:59
00246,AIMD NAS NORTH ISLAN,P9A30L7,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,1UFIJ38,IW,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,XMASJAA,IW,2025-03-06 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2ZXK,M3,2025-03-06 00:01:59
00246,AIMD NAS NORTH ISLAN,MARAM70,M8,2025-03-06 12:36:59
00246,AIMD NAS NORTH ISLAN,MARAM70,IW,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A2ZH4,IW,2025-03-06 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2V8Z,M8,2025-03-06 07:50:59
00246,AIMD NAS NORTH ISLAN,P9A2V8Z,IW,2025-03-06 09:50:59
00246,AIMD NAS NORTH ISLAN,P9A2HBX,M8,2025-03-06 07:31:59
00246,AIMD NAS NORTH ISLAN,P9A2HBX,IW,2025-03-06 09:31:59
00246,AIMD NAS NORTH ISLAN,P9A30K5,M3,2025-03-06 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A30K5,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,4HJR8MX,IW,2025-03-06 14:05:59
00246,AIMD NAS NORTH ISLAN,P9A3042,M8,2025-03-06 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A3042,M3,2025-03-06 14:29:59
00246,AIMD NAS NORTH ISLAN,P9A2NXE,M8,2025-03-06 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A2NXE,IW,2025-03-06 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YSK,M3,2025-03-06 07:20:59
00246,AIMD NAS NORTH ISLAN,P9A2YSK,IW,2025-03-06 09:20:59
00246,AIMD NAS NORTH ISLAN,478RI8G,M3,2025-03-06 12:20:59
00246,AIMD NAS NORTH ISLAN,P9A2TQ7,IW,2025-03-06 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2Z4Y,M8,2025-03-06 07:20:59
00246,AIMD NAS NORTH ISLAN,P9A2Z4Y,IW,2025-03-06 09:25:59
00246,AIMD NAS NORTH ISLAN,0SUIOPB,IW,2025-03-06 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A30K8,M3,2025-03-06 09:57:00
00246,AIMD NAS NORTH ISLAN,P9A30K8,IW,2025-03-06 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LB,M3,2025-03-06 12:35:25
00246,AIMD NAS NORTH ISLAN,1WDFTV4,WB,2025-03-06 12:50:59
00246,AIMD NAS NORTH ISLAN,P9A2VLH,M3,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,1IIR5WF,M3,2025-03-03 13:15:59
00246,AIMD NAS NORTH ISLAN,1WDFTV4,M3,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,1IIR5WF,IW,2025-03-06 13:30:59
00246,AIMD NAS NORTH ISLAN,1WDFTV4,IW,2025-03-06 14:40:59
00246,AIMD NAS NORTH ISLAN,P9A30LL,IW,2025-03-06 13:00:59
00246,AIMD NAS NORTH ISLAN,00JQZPP,WB,2025-03-06 12:46:59
00246,AIMD NAS NORTH ISLAN,00JQZPP,M3,2025-03-06 14:41:59
00246,AIMD NAS NORTH ISLAN,06TD5NS,M3,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,00JQZPP,IW,2025-03-06 14:43:59
00246,AIMD NAS NORTH ISLAN,1IIRBS1,WB,2025-03-06 12:46:59
00246,AIMD NAS NORTH ISLAN,1IIRBS1,M3,2025-03-06 14:44:59
00246,AIMD NAS NORTH ISLAN,1IIRBS1,IW,2025-03-06 14:45:59
00246,AIMD NAS NORTH ISLAN,06TD1EO,WB,2025-03-06 12:45:59
00246,AIMD NAS NORTH ISLAN,06TD1EO,M3,2025-03-06 14:46:59
00246,AIMD NAS NORTH ISLAN,1TPT7S7,M8,2025-03-06 14:02:59
00246,AIMD NAS NORTH ISLAN,06TD1EO,IW,2025-03-06 14:47:59
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,WB,2025-03-06 12:45:59
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,M3,2025-03-06 14:48:59
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,IW,2025-03-06 14:49:59
00246,AIMD NAS NORTH ISLAN,P9A30F7,M6,2025-03-05 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A3087,M6,2025-03-05 11:00:59
00246,AIMD NAS NORTH ISLAN,1TPT7S7,M3,2025-03-06 14:50:59
00246,AIMD NAS NORTH ISLAN,SALDA56,M8,2025-03-03 18:02:59
00246,AIMD NAS NORTH ISLAN,P9A30CX,M3,2025-03-05 06:11:00
00246,AIMD NAS NORTH ISLAN,1TPT6CP,A1,2025-03-06 15:17:00
00246,AIMD NAS NORTH ISLAN,00JR15W,M3,2025-03-04 11:19:59
00246,AIMD NAS NORTH ISLAN,16PR7I2,M6,2025-03-06 10:56:59
00246,AIMD NAS NORTH ISLAN,P9A3071,IW,2025-03-06 07:30:59
00246,AIMD NAS NORTH ISLAN,00JR1G0,M3,2025-03-06 00:39:59
00246,AIMD NAS NORTH ISLAN,06TD5NT,M3,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A30CX,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,PABAH01,M3,2025-03-04 20:00:59
00246,AIMD NAS NORTH ISLAN,P9A2QNT,M3,2025-03-06 13:35:59
00246,AIMD NAS NORTH ISLAN,P9A2QNT,IW,2025-03-06 15:32:59
00246,AIMD NAS NORTH ISLAN,0GJCNK5,M3,2025-02-19 20:00:59
00246,AIMD NAS NORTH ISLAN,06TD534,M3,2025-02-21 20:15:59
00246,AIMD NAS NORTH ISLAN,2023C45,M3,2025-03-05 17:00:59
00246,AIMD NAS NORTH ISLAN,P9A2ZXK,IW,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,00JR1G0,IW,2025-03-06 15:30:59
00246,AIMD NAS NORTH ISLAN,1IIRGF2,WP,2025-03-06 08:50:59
00246,AIMD NAS NORTH ISLAN,1IIRH8D,WP,2025-03-06 09:15:59
00246,AIMD NAS NORTH ISLAN,1IIRH8C,WP,2025-03-06 09:00:59
00246,AIMD NAS NORTH ISLAN,1V54OT2,A1,2025-03-06 16:39:00
00246,AIMD NAS NORTH ISLAN,P9A30LB,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,4HJRIV7,A1,2025-03-06 16:44:00
00246,AIMD NAS NORTH ISLAN,1WDFWNI,A1,2025-03-06 16:47:01
00246,AIMD NAS NORTH ISLAN,1WDFWNI,M3,2025-03-06 16:47:30
00246,AIMD NAS NORTH ISLAN,1WDFWNI,IW,2025-03-06 16:47:40
00246,AIMD NAS NORTH ISLAN,P9A2YPN,M3,2025-03-06 14:09:59
00246,AIMD NAS NORTH ISLAN,00JR15W,IW,2025-03-06 15:20:59
00246,AIMD NAS NORTH ISLAN,QD0435A,M8,2025-03-06 07:00:59
00246,AIMD NAS NORTH ISLAN,1IIRI07,A1,2025-03-06 17:12:01
00246,AIMD NAS NORTH ISLAN,1IIRI07,M3,2025-03-06 17:12:30
00246,AIMD NAS NORTH ISLAN,1IIRI07,IW,2025-03-06 17:12:40
00246,AIMD NAS NORTH ISLAN,P9A30LU,A1,2025-03-06 13:58:59
00246,AIMD NAS NORTH ISLAN,P9A30LU,M3,2025-03-06 13:59:59
00246,AIMD NAS NORTH ISLAN,P9A30LV,A1,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LV,M3,2025-03-06 14:01:59
00246,AIMD NAS NORTH ISLAN,P9A30LV,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LU,IW,2025-03-06 14:45:59
00246,AIMD NAS NORTH ISLAN,P9A30LY,A1,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LY,M3,2025-03-06 14:31:59
00246,AIMD NAS NORTH ISLAN,P9A30LY,IW,2025-03-06 15:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LZ,A1,2025-03-06 15:00:59
00246,AIMD NAS NORTH ISLAN,P9A30LZ,M3,2025-03-06 15:01:59
00246,AIMD NAS NORTH ISLAN,P9A30LZ,IW,2025-03-06 15:15:59
00246,AIMD NAS NORTH ISLAN,P9A3042,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LW,A1,2025-03-06 15:05:59
00246,AIMD NAS NORTH ISLAN,P9A30LW,M3,2025-03-06 15:06:59
00246,AIMD NAS NORTH ISLAN,P9A30LW,IW,2025-03-06 15:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LX,A1,2025-03-06 15:30:59
00246,AIMD NAS NORTH ISLAN,P9A30LX,M3,2025-03-06 15:31:59
00246,AIMD NAS NORTH ISLAN,P9A30LX,IW,2025-03-06 15:45:59
00246,AIMD NAS NORTH ISLAN,P9A30L5,M3,2025-03-06 12:38:57.100000
00246,AIMD NAS NORTH ISLAN,P9A30M0,A1,2025-03-06 15:45:59
00246,AIMD NAS NORTH ISLAN,P9A30M0,M3,2025-03-06 15:46:59
00246,AIMD NAS NORTH ISLAN,P9A30M0,IW,2025-03-06 16:00:59
00246,AIMD NAS NORTH ISLAN,QD0435A,IW,2025-03-06 17:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,IW,2025-03-06 17:00:59
00246,AIMD NAS NORTH ISLAN,1IIRI0C,A1,2025-03-06 18:32:00
00246,AIMD NAS NORTH ISLAN,SALDA56,M3,2025-03-06 15:20:59
00246,AIMD NAS NORTH ISLAN,00JR1QX,A1,2025-03-06 18:42:00
00246,AIMD NAS NORTH ISLAN,00JR1SE,A1,2025-03-06 18:45:00
00246,AIMD NAS NORTH ISLAN,1IIRHYU,A1,2025-03-06 18:49:00
00246,AIMD NAS NORTH ISLAN,1IIRHYU,M3,2025-03-06 18:49:59
00246,AIMD NAS NORTH ISLAN,1TPT7S7,IW,2025-03-06 15:00:59
00246,AIMD NAS NORTH ISLAN,00JR1QL,A1,2025-03-06 19:22:01
00246,AIMD NAS NORTH ISLAN,00JR1QL,M3,2025-03-06 19:22:30
00246,AIMD NAS NORTH ISLAN,00JR1QL,IW,2025-03-06 19:22:40
00246,AIMD NAS NORTH ISLAN,00JR1JA,A1,2025-03-06 19:25:01
00246,AIMD NAS NORTH ISLAN,00JR1JA,M3,2025-03-06 19:25:30
00246,AIMD NAS NORTH ISLAN,00JR1JA,IW,2025-03-06 19:25:40
00246,AIMD NAS NORTH ISLAN,06TD5NS,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,06TD5NT,IW,2025-03-06 15:00:59
00246,AIMD NAS NORTH ISLAN,1V54OT9,M3,2025-03-05 13:46:59
00246,AIMD NAS NORTH ISLAN,P9A2VLH,IW,2025-03-06 14:30:59
00246,AIMD NAS NORTH ISLAN,4HJRJ04,A1,2025-03-06 19:55:01
00246,AIMD NAS NORTH ISLAN,4HJRJ04,M3,2025-03-06 19:55:30
00246,AIMD NAS NORTH ISLAN,4HJRJ04,IW,2025-03-06 19:55:40
00246,AIMD NAS NORTH ISLAN,0GJCNK5,IW,2025-03-06 16:00:59
00246,AIMD NAS NORTH ISLAN,SALDA56,IW,2025-03-06 18:30:59
00246,AIMD NAS NORTH ISLAN,06TD534,IW,2025-03-06 15:45:59
00246,AIMD NAS NORTH ISLAN,2023C45,IW,2025-03-06 16:00:59
00246,AIMD NAS NORTH ISLAN,PABAH01,IW,2025-03-06 15:50:59
00246,AIMD NAS NORTH ISLAN,478RI8G,IW,2025-03-06 14:00:59
00246,AIMD NAS NORTH ISLAN,46SMZNI,IW,2025-03-06 14:01:59
00246,AIMD NAS NORTH ISLAN,1XLQ9GS,IW,2025-03-06 14:01:59
00246,AIMD NAS NORTH ISLAN,1V54OT9,IW,2025-03-06 19:45:59
00246,AIMD NAS NORTH ISLAN,1IIRGCY,IW,2025-03-06 14:01:59
00246,AIMD NAS NORTH ISLAN,00JR15W,M8,2025-03-06 17:00:59
00246,AIMD NAS NORTH ISLAN,00JR15W,IW,2025-03-06 20:00:59
00246,AIMD NAS NORTH ISLAN,1IIRHYU,M8,2025-03-06 19:07:59
00246,AIMD NAS NORTH ISLAN,P9A30L5,IW,2025-03-06 18:00:59
00246,AIMD NAS NORTH ISLAN,P9A30L6,M3,2025-03-06 12:38:51.430000
00246,AIMD NAS NORTH ISLAN,P9A30L6,IW,2025-03-06 18:30:59
00246,AIMD NAS NORTH ISLAN,P9A30J3,M3,2025-03-06 09:05:28.323000
00246,AIMD NAS NORTH ISLAN,P9A30J3,IW,2025-03-06 19:00:59
00246,AIMD NAS NORTH ISLAN,P9A30HH,M3,2025-03-05 19:29:07.223000
00246,AIMD NAS NORTH ISLAN,P9A30HH,IW,2025-03-06 19:30:59
00246,AIMD NAS NORTH ISLAN,P9A30DJ,M3,2025-03-05 07:50:05.910000
00246,AIMD NAS NORTH ISLAN,P9A30DJ,IW,2025-03-06 20:00:59
00246,AIMD NAS NORTH ISLAN,P9A2ZXU,M3,2025-02-27 18:35:42.820000
00246,AIMD NAS NORTH ISLAN,P9A2ZXU,IW,2025-03-06 20:30:59
00246,AIMD NAS NORTH ISLAN,16PR84P,A1,2025-03-06 22:32:00
00246,AIMD NAS NORTH ISLAN,1V54OSW,A1,2025-03-06 22:35:00
00246,AIMD NAS NORTH ISLAN,1WDFWMY,A1,2025-03-06 22:37:00
00246,AIMD NAS NORTH ISLAN,P9A30NL,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30NH,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30MX,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30MV,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30MU,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30N4,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30N3,M3,2025-03-07 06:12:00
00246,AIMD NAS NORTH ISLAN,P9A30JB,M3,2025-03-06 08:49:59
00246,AIMD NAS NORTH ISLAN,P9A30JB,IW,2025-03-07 05:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YVG,M3,2025-02-20 08:44:59
00246,AIMD NAS NORTH ISLAN,P9A2YVG,IW,2025-03-07 05:35:59
00246,AIMD NAS NORTH ISLAN,P9A30G5,M3,2025-03-05 11:38:27.936000
00246,AIMD NAS NORTH ISLAN,P9A30G5,IW,2025-03-07 05:45:59
00246,AIMD NAS NORTH ISLAN,P9A2XRR,M2,2025-02-11 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YTN,M9,2025-02-19 12:51:05.576000
00246,AIMD NAS NORTH ISLAN,P9A2YTN,IW,2025-03-07 05:30:59
