uic,unit,mcn,act_take_cd,ref_loc_use,ddsn,awp_fg,ref_symb,fail_part_fg,fail_cage,fail_part_no,mal_dscrptn_cd,ty_itm_ind,matl_index,repl_reqd_fg,ovrd_cgpn_fg,ti_crit_fg,ti_maf_fg,proj_cd,scnd_adv_cd,cannib_fg,actl_rcpt_dttm,fail_qty,xref_ind,iss_pri_dsg,ord_dttm,ti_mcn,reqd_cage,reqd_part_no,ovrd_reqd_cgpn_fg,end_itm_rep_fg,reord_xref_ind,ord_otcpn_fg
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 37,5031B30V,N,UNION,N,78286,70103-28064-101,None,C, ,Y,N,N,N,BK1, ,N,2025-02-21 10:02:04.720000,1,9,06,2025-01-31 14:31:34.696000, ,78286,70103-28064-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 8,5031B30W,N,PLUG,N,81343,AS5169D02L,None,C, ,Y,N,N,N,BK1, ,N,2025-02-06 15:00:00,1,10,06,2025-01-31 14:31:39.430000, ,81343,AS5169D02L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 7,5031B30X,N,ORING,N,81343,MS28778-2,None,C, ,Y,N,N,N,BK1, ,N,2025-01-31 14:55:08.620000,1,11,06,2025-01-31 14:31:44.606000, ,81343,MS28778-2,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 10,5031B30Y,N,RETAINE,N,96906,MS28774-121,None,C, ,Y,N,N,N,BK1, ,N,2025-02-03 00:42:13.736000,1,12,06,2025-01-31 14:31:49.380000, ,96906,MS28774-121,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 11,5031B30Z,N,ORING,N,81349,M83461/1-121,None,C, ,Y,N,N,N,BK1, ,N,2025-02-03 00:41:40.693000,1,13,06,2025-01-31 14:31:54.963000, ,81349,M83461/1-121,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 24,5031B310,N,NIPPLE,N,96906,MS21902J6,None,C, ,Y,N,N,N,BK1, ,N,2025-01-31 14:55:26.583000,1,14,06,2025-01-31 14:31:58.920000, ,96906,MS21902J6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 23,5031B311,N,ORING,N,96906,MS28778-6,None,C, ,Y,N,N,N,BK1, ,N,2025-01-31 14:55:41.393000,1,15,06,2025-01-31 14:32:02.530000, ,96906,MS28778-6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 26,5031B312,N,NIPPLE,N,81343,AS5174J0202,None,C, ,Y,N,N,N,BK1, ,N,2025-02-06 08:00:00,1,16,06,2025-01-31 14:32:07.970000, ,81343,AS5174J0202,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 25,5031B313,N,ORING,N,81343,MS28778-2,None,C, ,Y,N,N,N,BK1, ,N,2025-01-31 14:55:46.636000,1,17,06,2025-01-31 14:32:11.266000, ,81343,MS28778-2,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 21,5031B314,N,ORING,N,81349,M83461/1-110,None,C, ,Y,N,N,N,BK1, ,N,2025-02-03 00:41:43.013000,1,18,06,2025-01-31 14:32:15.120000, ,81349,M83461/1-110,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 15,5031B315,N,ORING,N,81349,M83461/1-211,None,C, ,Y,N,N,N,BK1, ,N,2025-02-03 00:41:45.510000,1,19,06,2025-01-31 14:32:19.220000, ,81349,M83461/1-211,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 14,5031B316,N,RETAINE,N,96906,MS28774-211,None,C, ,Y,N,N,N,BK1, ,N,2025-02-03 00:41:48.650000,1,20,06,2025-01-31 14:32:24.046000, ,96906,MS28774-211,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR31A,None,A1-860QA-MEB-000 WP 006 PG 3 ITEM # 18,5031B30M,N,ORING,N,81343,M83461/1-011,None,C, ,Y,N,N,N,BK1, ,N,2025-01-31 14:58:06.573000,1,21,06,2025-01-31 14:31:00.666000, ,81343,M83461/1-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R,R,A1-860QA-MEB-300 WP 001 PG 19 IT 25,5008BD06,N,STATOR,Y,81039,5660237,374,C,H,Y,N,N,N,BK1, ,N,2025-01-10 14:50:00,1,2,06,2025-01-08 14:30:53.180000, ,81039,5660237,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R,R,A1-860QA-MEB-300 WP 001 PG 19 IT 20,5008BD05,N,ROTOR,Y,81039,5430134,374,C,I,Y,N,N,N,BK1, ,N,2025-01-10 13:24:00,1,3,06,2025-01-08 14:30:38.166000, ,81039,5430134,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R, ,A1-860QA-MEB-300 WP 001 PG.19 IT:2 CONNECTOR,5015BD0D,N,CONNECT,N,81349,M83723/83W0803N, ,C, ,Y,N,N,N,BK1, ,N,2025-01-22 15:12:00,1,4,06,2025-01-15 22:31:57.453000, ,81349,M83723/83W0803N,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R, ,A1-860QA-MEB-300 WP 001 PG.19 IT:3 SCREW,5015BD0E,N,SCREW,N,96906,MS35265-21, ,C, ,Y,N,N,N,BK1, ,N,2025-01-15 23:50:00,1,5,06,2025-01-15 22:32:19.930000, ,96906,MS35265-21,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R, ,A1-860QA-MEB-300 WP 001 PG.19 IT:18,5015BD0F,N,FLANGE,N,81039,4740228, ,C, ,Y,N,N,N,BK1, ,N,2025-01-15 23:50:00,1,6,06,2025-01-15 22:32:45.330000, ,81039,4740228,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R,R,"IAW:A1-860QA-MEB-300, WP:00100, PG:19, IT:22",5042BD04,N,SHIMS,Y,81039,E1943M6,070,C,J,Y,N,N,N,BK1, ,N,2025-02-11 21:00:00,1,7,06,2025-02-11 20:33:55.733000, ,81039,E1943M6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR50R,R,"IAW:A1-860QA-MEB-300, WP:00100, PG:19, IT:23",5042BD05,N,SHIMS,Y,81039,E1943M6-6,070,C,K,Y,N,N,N,BK1, ,N,2025-02-20 12:35:00,1,8,06,2025-02-11 20:34:04.533000, ,81039,E1943M6-6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR5WF,R,867QA-150-000/ 00700/ PG 3,5049B902,Y,PATCH,Y,78286,70150-09100-101,020,C,H,Y,N,N,N,BK1, ,N,2025-02-18 15:37:11.093000,1,2,06,2025-02-18 13:59:41.273000, ,78286,70150-09100-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR5WF,R,867QA-150-000/ 00700/ PG 3,5049B901,Y,SCREWS,Y,78286,SS5312PU1-05,020,C,I,Y,N,N,N,BK1, ,N,2025-03-06 09:12:00,12,3,06,2025-02-18 13:59:37.370000, ,78286,SS5312PU1-05,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR5WF,R,867QA-150-000/ 00700/ PG 3 INDEX 3,5049B900,Y,SCREWS,Y,78286,SS5305-1K08,020,C,J,Y,N,N,N,BK1, ,N,2025-02-18 15:37:05.286000,12,4,06,2025-02-18 13:59:34.070000, ,78286,SS5305-1K08,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR7WF,R,"AN-100QA-570-010, WP 006, PG 9, ITEM 1",5028BD05,N,R1,Y,81579,971-0001,374,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,2,06,2025-01-28 20:41:25.280000, ,81579,971-0001,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR7WL,R,"A1-216RA-MEB-000, WP 006, PG 18, IT 32",5021GW02,N,SPD RED,Y,92219,27067,127,C,H,Y,N,N,N,ZC8, ,N,2025-02-11 16:00:00,1,2,03,2025-01-21 09:56:55.166000, ,92219,27067,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR7WL,None,"A1-216RA-MEB-000, WP 006, PG 4, IT 30",5021GW01,N,KNOB,N,96906,MS91528-1D2B5,None,C, ,Y,N,N,N,ZC8, ,N,2025-01-21 11:00:00,1,3,03,2025-01-21 09:56:38.076000, ,96906,MS91528-1D2B5,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR7WL,None,"A1-216RA-MEB-000 WP 0600, PG 18, IT 33",5041BD05,N,R3,N,78286,70902-21906-104,None,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:28:00,1,4,06,2025-02-10 14:04:53.510000, ,78286,70902-21906-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR7WL,R,IIAW A1-216RA-MEB-000 WP 006 00 PG 18 IT 32,5062BD08,Y,SPD RED,Y,92219,27067,070,C,I,Y,N,N,N,BK1, ,N,2025-03-03 21:00:00,1,5,06,2025-03-03 19:52:59.306000, ,92219,27067,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30U,Y,FITTING,Y,78286,SS4031,020,C,H,Y,N,N,N,BK1, ,N,2025-01-21 13:50:48.103000,1,2,06,2025-01-21 13:35:27.840000, ,78286,SS4031,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30N,Y,RING,N,80756,RST-62,020,C,I,Y,N,N,N,BK1, ,N,2025-01-21 15:00:06.926000,1,3,06,2025-01-21 13:35:02.963000, ,80756,RST-62,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30S,Y,WASHER,N,78286,SS52H0635Z0860,020,C,J,Y,N,N,N,BK1, ,N,2025-01-21 14:59:35.566000,1,4,06,2025-01-21 13:35:19.443000, ,78286,SS52H0635Z0860,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30P,Y,BEARING,N,60038,L21549,020,C,K,Y,N,N,N,BK1, ,N,2025-01-21 22:12:30.106000,2,5,06,2025-01-21 13:35:07.383000, ,60038,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30T,Y,BEARING,N,60038,L21511,020,C,L,Y,N,N,N,BK1, ,N,2025-01-21 14:59:24.796000,2,6,06,2025-01-21 13:35:23.643000, ,60038,L21511,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30M,Y,LINER,N,78286,70108-28063-101,020,C,M,Y,N,N,N,BK1, ,N,2025-01-21 14:58:37.996000,1,7,06,2025-01-21 13:34:56.040000, ,78286,70108-28063-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30Q,Y,GEAR,N,78286,70108-28058-101,020,C,N,Y,N,N,N,BK1, ,N,2025-02-03 07:00:00,1,8,06,2025-01-21 13:35:11.346000, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30R,Y,INSERT,N,83324,SR314L,020,C,O,Y,N,N,N,BK1, ,N,2025-01-22 02:32:01.086000,2,9,06,2025-01-21 13:35:14.863000, ,83324,SR314L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30V,Y,INSERT,N,83324,SR192L,020,C,P,Y,N,N,N,BK1, ,N,2025-01-21 15:00:15.380000,2,10,06,2025-01-21 13:35:34.333000, ,83324,SR192L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30W,Y,INSERT,N,83324,SR162L,020,C,Q,Y,N,N,N,BK1, ,N,2025-01-21 15:00:40.176000,2,11,06,2025-01-21 13:35:40.060000, ,83324,SR162L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400,5021B30X,Y,HOUSING,N,78286,70108-28065-101,020,C,R,Y,N,N,N,BK1, ,N,2025-01-21 14:58:29.343000,1,12,06,2025-01-21 13:35:44.040000, ,78286,70108-28065-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84U,R,A1-860QA-150-400 WP 0400 ITEM 2,5041B30S,Y,BEARING,N,60038,L21549,020,C,S,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,2,13,06,2025-02-10 14:12:12.383000, ,60038,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,None,A1-860QA-150-400 WP 004 00 PG 17 #1,5021B30Z,N,PLUG,N,78286,SS4031,None,C, ,Y,N,N,N,BK1, ,N,2025-01-22 02:32:02.276000,1,2,06,2025-01-21 13:55:30.260000, ,78286,SS4031,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,None,A1-860QA-150-400 WP 004 00 PG 17 #3,5021B311,N,RETAIN,N,80756,RST-62,None,C, ,Y,N,N,N,BK1, ,N,2025-01-22 02:32:03.486000,1,3,06,2025-01-21 13:55:38.226000, ,80756,RST-62,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 004 00 PG 17 #5,5021B314,Y,BEARING,Y,60038,L21549,020,C,H,Y,N,N,N,BK1, ,N,2025-01-21 22:13:01.436000,2,4,06,2025-01-21 13:56:01.143000, ,60038,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 004 00 PG 17 #6,5021B313,Y,BEARCUP,Y,60038,L21511,020,C,I,Y,N,N,N,BK1, ,N,2025-01-21 14:58:52.316000,2,5,06,2025-01-21 13:55:55.770000, ,60038,L21511,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 004 00 PG 17 #7,5021B312,Y,LINER,Y,78286,70108-28063-101,020,C,J,Y,N,N,N,BK1, ,N,2025-01-21 14:56:43.746000,1,6,06,2025-01-21 13:55:51.026000, ,78286,70108-28063-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 004 00 PG 17 #8,5021B315,Y,GEAR,Y,78286,70108-28058-101,020,C,K,Y,N,N,N,BK1, ,N,2025-02-03 07:00:00,1,7,06,2025-01-21 13:56:06.173000, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,None,A1-860QA-150-400 WP 004 00 PG 17 #9,5021B310,N,ISNERT,N,83324,SR314L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-21 14:58:03.733000,1,8,06,2025-01-21 13:55:34.046000, ,83324,SR314L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,None,A1-860QA-150-400 WP 004 00 PG 17 #10,5021B317,N,INSERT,N,83324,SR192L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-21 15:00:24.030000,1,9,06,2025-01-21 13:56:19.233000, ,83324,SR192L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,None,A1-860QA-150-400 WP 004 00 PG 17 #11,5021B318,N,INSERT,N,83324,SR162L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-21 14:57:42.220000,1,10,06,2025-01-21 13:56:23.910000, ,83324,SR162L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 004 00 PG 17 #12,5021B316,Y,HOUSING,Y,78286,70108-28065-101,020,C,L,Y,N,N,N,BK1, ,N,2025-01-21 14:58:19.646000,1,11,06,2025-01-21 13:56:10.883000, ,78286,70108-28065-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR84V,R,A1-860QA-150-400 WP 0400 ITEM 2,5041B30T,Y,BEARING,N,60038,L21549,020,C,M,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,2,12,06,2025-02-10 14:12:13.640000, ,60038,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #1",5024B301,Y,NUT,Y,78286,70400-02267-102,020,C,H,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,1,2,06,2025-01-24 14:10:17.276000, ,78286,70400-02267-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #2",5024B302,Y,LOCK,Y,80205,NAS1193E12C,020,C,I,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,3,06,2025-01-24 14:10:27.500000, ,80205,NAS1193E12C,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #3",5024B303,Y,NUT,Y,78286,70400-02267-103,020,C,J,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,1,4,06,2025-01-24 14:10:32.020000, ,78286,70400-02267-103,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #4",5024B304,Y,ROD END,Y,78286,70400-02249-045,020,C,K,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,1,5,06,2025-01-24 14:10:39.813000, ,78286,70400-02249-045,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #5",5024B305,Y,RIVET,Y,96906,MS20470AD6-10,020,C,L,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,2,6,06,2025-01-24 14:10:44.426000, ,96906,MS20470AD6-10,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #6",5024B306,Y,PUSHROD,Y,78286,70400-22265-101,020,C,M,Y,Y,N,N,BK1, ,N,2025-01-27 05:14:34.583000,1,7,06,2025-01-24 14:11:05.240000, ,78286,70400-22265-101,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #7",5024B307,Y,SLEEVE,Y,78286,70400-02267-106,020,C,N,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,1,8,06,2025-01-24 14:11:10.726000, ,78286,70400-02267-106,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIR96S,R,"A1-H60BB-MIB-000, 070 00, PG. 39-40, #8",5024B308,Y,ROD END,Y,78286,70400-02248-047,020,C,O,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,9,06,2025-01-24 14:11:15.610000, ,78286,70400-02248-047,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRBS1,R,AE-600RS-MIB-000 WP 006 PG 9 IND 37,5043GW1N,N,A6,Y,78711,760-2145-200,956,R,H,Y,N,Y,T,ZC8, ,N,2025-02-20 13:02:00,1,2,03,2025-02-12 13:27:02.006000,P9A2Y9H,78711,760-2145-200,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRBS1,R,AE-600RS-MIB-000 WP 06 00 PG 8 INDEX 35,5056BG01,N,A3,Y,78711,760-1188-100,290,R,I,Y,N,Y,T,BK1, ,N,2025-02-25 15:00:00,1,3,06,2025-02-25 14:00:40.870000,P9A2ZN5,78711,760-1188-100,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRBS1,None,AE-600RS-MIB-000 WP 006 00 PG 07 INDEX 16,5056BG02,N,W3,N,78711,760-2102-100,None,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:21:00,1,4,06,2025-02-25 14:03:15.920000, ,78711,760-2102-100,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRBS1,T,AE-6000RS-MIB-000 WP 006 PG INDEX 34,5051GW0L,Y,A2,N,78711,760-2144-300,814,R,J,Y,N,Y,T,ZC8, ,N,2025-02-28 07:30:00,1,5,03,1900-01-01 00:00:00,P9A2Z0B,78711,760-2144-300,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRBS1,R,AE-600RS-MIB-000  WP: 006 00  PG: 9  IN:37,5059GW10,N,A6,Y,78711,760-2145-410,956,R,K,Y,N,Y,T,ZC8,5V,N,2025-03-07 12:21:00,1,6,03,2025-02-28 13:38:34.536000,P9A2ZZ0,78711,760-2145-200,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRD3F,R,"AN-900QA-490-000, WP 001, PG 49, IT 9",5042BD01,N,S3,Y,96906,MS21027K311,070,C,H,Y,N,N,N,BK1, ,N,2025-02-21 07:00:00,1,2,06,2025-02-11 12:37:11.573000, ,96906,MS21027K311,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRD3F,R,AN-900QA-490-000 001 PG 45 IT 1,5057BD02,Y,None,N,78286,70450-21807-102,374,R,I,Y,N,N, ,BK1, ,N,2025-03-05 10:33:30.670000,1,3,06,2025-02-26 16:27:13.173000, ,78286,70450-21807-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRD3F,R,AN-900QA-490-000 001 PG 45 IT 1,5064BD01,Y,FACEPLA,Y,78286,70450-21807-102,374,R,J,Y,N,Y,T,BK1, ,N,1900-01-01 00:00:00,1,4,06,2025-03-05 14:03:50.390000,P9A30H7,78286,70450-21807-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#4,5045B301,N,FITTING,N,81343,AS15002-1U,None,C, ,Y,N,N,N,BK1, ,N,2025-02-23 11:50:00,1,2,06,2025-02-14 10:38:23.596000, ,81343,AS15002-1U,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#5,5045B302,N,VALVE,N,96906,MS35670-5A,None,C, ,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,3,06,2025-02-14 10:38:24.293000, ,96906,MS35670-5A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#6,5045B303,N,RING,N,81349,M2742610139B,None,C, ,Y,N,N,N,BK1, ,N,2025-02-14 11:00:00,1,4,06,2025-02-14 10:38:24.923000, ,81349,M2742610139B,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#7,5045B304,N,ORING,N,81343,AS3209-131,None,C, ,Y,N,N,N,BK1, ,N,2025-02-14 11:00:00,1,5,06,2025-02-14 10:38:25.543000, ,81343,AS3209-131,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,R,A1-860QA-260-000 WP 004 00 ITEM#8,5045B305,Y,SEAL,Y,78286,SB8406-105,020,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,6,06,2025-02-14 10:38:26.156000, ,78286,SB8406-105,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#9,5045B306,N,BOLTS,N,80205,AN4-4A,None,C, ,Y,N,N,N,BK1, ,N,2025-02-19 11:20:00,1,7,06,2025-02-14 10:38:26.776000, ,80205,AN4-4A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#11,5045B307,N,NUT,N,78286,SS5086-04,None,C, ,Y,N,N,N,BK1, ,N,2025-02-18 01:30:05.873000,1,8,06,2025-02-14 10:38:27.356000, ,78286,SS5086-04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,R,A1-860QA-260-000 WP 004 00 ITEM#12,5045B308,Y,JAW,Y,78286,70361-25021-042,020,R,I,Y,N,Y,T,BK1, ,N,2025-02-19 10:10:00,1,9,06,2025-02-14 10:38:27.996000,P9A2YEC,78286,70361-25021-042,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,R,A1-860QA-260-000 WP 004 00 ITEM# 27,5045B309,Y,HOUS,Y,78286,70361-25013-041,020,R,J,Y,N,Y,T,BK1, ,N,2025-02-14 11:00:00,1,10,06,2025-02-14 10:38:28.580000,P9A2YEE,78286,70361-25013-041,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,R,A1-860QA-260-000 WP 004 00 ITEM# 18,5045B30A,Y,SHAFT,Y,78286,70361-25022-046,020,R,K,Y,N,Y,T,BK1, ,N,2025-02-14 11:00:00,1,11,06,2025-02-14 10:38:30.136000,P9A2YEK,78286,70361-25022-046,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#16,5045B30B,N,SPRING,N,78286,70361-25016-101,None,C, ,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,12,06,2025-02-14 10:38:30.766000, ,78286,70361-25016-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#21,5045B30C,N,RETAIN,N,78286,70361-25024-101,None,C, ,Y,N,N,N,BK1, ,N,2025-02-25 06:25:00,1,13,06,2025-02-14 10:38:31.330000, ,78286,70361-25024-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#22,5045B30D,N,NUTS,N,96906,MS21043-4,None,C, ,Y,N,N,N,BK1, ,N,2025-02-14 14:42:58.170000,1,14,06,2025-02-14 10:38:31.860000, ,96906,MS21043-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDN2,None,A1-860QA-260-000 WP 004 00 ITEM#23,5045B30E,N,SHIM,N,78286,70351-08020-101,None,C, ,Y,N,N,N,BK1, ,N,2025-02-19 11:20:00,1,15,06,2025-02-14 10:38:35.523000, ,78286,70351-08020-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:2 CONNECTOR,5045BD07,Y,CONNECT,Y,81349,M83723/83W0803N,956,C,H,Y,N,N,N,BK1, ,N,2025-02-21 06:50:00,1,2,06,2025-02-14 15:47:01.763000, ,81349,M83723/83W0803N,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:12 SCREW,5045BD08,Y,SCREW,Y,81039,E8434M6,105,C,I,Y,N,N,N,BK1, ,N,2025-02-18 23:55:00,4,4,06,2025-02-14 15:47:10.113000, ,81039,E8434M6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:18 FLANGE,5045BD09,Y,FLANGE,Y,81039,4740228,C71,C,J,Y,N,N,N,BK1, ,N,2025-02-18 23:55:00,1,5,06,2025-02-14 15:47:46.136000, ,81039,4740228,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:20 ROTOR,5045BD0A,Y,ROTOR,Y,81039,5430134,C71,C,K,Y,N,N,N,BK1, ,N,2025-02-18 23:55:00,1,6,06,2025-02-14 15:47:54.253000, ,81039,5430134,N,N,0,N
